order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,unit_price,discount,gross_revenue,net_revenue,profit
ORD-001249,2023-02-18,2023-02-19,Same Day,CUST-0274,PROD-0002,1,927.82,0.3,927.82,649.47,105.29
ORD-001250,2024-06-20,2024-06-24,First Class,CUST-0379,PROD-0033,2,6.24,0.0,12.48,12.48,1.12
ORD-001251,2023-08-15,2023-08-18,Second Class,CUST-0487,PROD-0012,4,38.96,0.0,155.84,155.84,46.01
ORD-001252,2023-07-30,2023-08-01,First Class,CUST-0024,PROD-0025,6,7.21,0.15,43.26,36.77,16.32
ORD-001253,2024-01-16,2024-01-19,First Class,CUST-0200,PROD-0015,1,509.66,0.3,509.66,356.76,-8.04
ORD-001254,2024-11-27,2024-12-04,Standard Class,CUST-0473,PROD-0028,2,13.06,0.0,26.12,26.12,10.85
ORD-001255,2024-03-01,2024-03-04,First Class,CUST-0210,PROD-0001,1,1079.13,0.0,1079.13,1079.13,264.7
ORD-001256,2024-10-03,2024-10-06,Second Class,CUST-0308,PROD-0001,3,988.84,0.0,2966.52,2966.52,412.91
ORD-001257,2023-04-29,2023-05-05,Standard Class,CUST-0327,PROD-0008,1,1207.86,0.3,1207.86,845.5,-19.49
ORD-001258,2023-10-19,2023-10-25,Standard Class,CUST-0349,PROD-0026,5,14.28,0.0,71.4,71.4,14.85
ORD-001259,2023-03-30,2023-04-05,Standard Class,CUST-0454,PROD-0013,1,400.45,0.2,400.45,320.36,-21.53
ORD-001260,2024-02-02,2024-02-09,Standard Class,CUST-0118,PROD-0003,5,662.9,0.0,3314.5,3314.5,746.57
ORD-001261,2024-09-03,2024-09-08,Second Class,CUST-0074,PROD-0029,7,7.37,0.1,51.59,46.43,15.78
ORD-001262,2023-06-06,2023-06-12,Standard Class,CUST-0023,PROD-0001,6,969.05,0.3,5814.3,4070.01,-338.1
ORD-001263,2023-10-26,2023-10-31,Standard Class,CUST-0195,PROD-0010,1,46.0,0.0,46.0,46.0,10.38
ORD-001264,2023-03-13,2023-03-17,First Class,CUST-0447,PROD-0029,2,7.08,0.15,14.16,12.04,0.88
ORD-001265,2024-02-24,2024-02-29,Standard Class,CUST-0351,PROD-0005,3,1867.03,0.0,5601.09,5601.09,1109.85
ORD-001266,2024-12-01,2024-12-07,Standard Class,CUST-0074,PROD-0007,1,1184.28,0.0,1184.28,1184.28,327.79
ORD-001267,2024-10-05,2024-10-12,Standard Class,CUST-0439,PROD-0015,1,565.35,0.0,565.35,565.35,240.21
ORD-001268,2023-10-17,2023-10-21,Second Class,CUST-0331,PROD-0025,2,8.4,0.0,16.8,16.8,4.96
ORD-001269,2024-05-05,2024-05-07,First Class,CUST-0177,PROD-0030,2,4.3,0.15,8.6,7.31,2.23
ORD-001270,2023-09-21,2023-09-24,First Class,CUST-0090,PROD-0025,4,7.89,0.05,31.56,29.98,7.01
ORD-001271,2023-08-21,2023-08-21,Same Day,CUST-0364,PROD-0035,5,10.68,0.0,53.4,53.4,11.67
ORD-001272,2024-04-08,2024-04-14,Standard Class,CUST-0214,PROD-0030,2,3.87,0.0,7.74,7.74,0.8
ORD-001273,2023-09-09,2023-09-14,Standard Class,CUST-0272,PROD-0014,3,216.83,0.0,650.49,650.49,236.55
ORD-001274,2024-07-15,2024-07-18,First Class,CUST-0187,PROD-0030,2,3.85,0.0,7.7,7.7,1.83
ORD-001275,2023-11-04,2023-11-08,First Class,CUST-0278,PROD-0029,2,6.58,0.0,13.16,13.16,5.34
ORD-001276,2024-06-13,2024-06-19,Standard Class,CUST-0338,PROD-0025,1,7.53,0.0,7.53,7.53,0.9
ORD-001277,2024-10-18,2024-10-23,Standard Class,CUST-0382,PROD-0010,1,47.2,0.3,47.2,33.04,-2.01
ORD-001278,2023-11-20,2023-11-25,Second Class,CUST-0477,PROD-0032,2,12.31,0.05,24.62,23.39,8.53
ORD-001279,2023-01-09,2023-01-11,First Class,CUST-0044,PROD-0002,2,779.37,0.0,1558.74,1558.74,300.34
ORD-001280,2023-08-07,2023-08-12,Standard Class,CUST-0381,PROD-0010,2,53.01,0.0,106.02,106.02,40.43
ORD-001281,2024-12-21,2024-12-27,Standard Class,CUST-0244,PROD-0022,1,120.47,0.0,120.47,120.47,13.35
ORD-001282,2024-06-29,2024-07-02,First Class,CUST-0213,PROD-0008,1,1211.55,0.0,1211.55,1211.55,537.11
ORD-001283,2023-04-27,2023-04-30,Second Class,CUST-0354,PROD-0016,6,81.83,0.2,490.98,392.78,16.44
ORD-001284,2023-01-21,2023-01-27,Standard Class,CUST-0245,PROD-0011,7,80.34,0.05,562.38,534.26,234.07
ORD-001285,2023-12-14,2023-12-15,Same Day,CUST-0485,PROD-0023,1,82.5,0.0,82.5,82.5,17.11
ORD-001286,2024-11-15,2024-11-22,Standard Class,CUST-0077,PROD-0008,2,1249.7,0.0,2499.4,2499.4,208.02
ORD-001287,2023-01-17,2023-01-22,Second Class,CUST-0309,PROD-0032,2,11.21,0.0,22.42,22.42,2.84
ORD-001288,2023-01-25,2023-01-30,Standard Class,CUST-0144,PROD-0034,1,8.53,0.0,8.53,8.53,1.96
ORD-001289,2023-02-11,2023-02-18,Standard Class,CUST-0222,PROD-0022,2,109.01,0.0,218.02,218.02,22.29
ORD-001290,2024-08-10,2024-08-16,Standard Class,CUST-0475,PROD-0001,1,993.03,0.0,993.03,993.03,325.83
ORD-001291,2023-12-10,2023-12-17,Standard Class,CUST-0139,PROD-0025,5,8.45,0.0,42.25,42.25,7.89
ORD-001292,2023-09-25,2023-10-01,Standard Class,CUST-0483,PROD-0023,1,81.58,0.0,81.58,81.58,26.0
ORD-001293,2024-06-05,2024-06-07,First Class,CUST-0413,PROD-0021,5,211.19,0.05,1055.95,1003.15,121.22
ORD-001294,2024-08-08,2024-08-10,First Class,CUST-0034,PROD-0010,5,44.19,0.15,220.95,187.81,74.76
ORD-001295,2023-06-09,2023-06-15,Standard Class,CUST-0317,PROD-0005,3,1931.39,0.0,5794.17,5794.17,1709.43
ORD-001296,2023-07-24,2023-07-26,First Class,CUST-0029,PROD-0009,1,30.27,0.2,30.27,24.22,3.33
ORD-001297,2023-02-21,2023-02-25,Second Class,CUST-0120,PROD-0014,2,200.17,0.0,400.34,400.34,51.61
ORD-001298,2024-04-25,2024-05-02,Standard Class,CUST-0254,PROD-0012,3,41.82,0.0,125.46,125.46,31.75
ORD-001299,2023-07-22,2023-07-29,Standard Class,CUST-0041,PROD-0012,3,36.58,0.05,109.74,104.25,13.06
ORD-001300,2023-08-22,2023-08-29,Standard Class,CUST-0435,PROD-0021,5,190.91,0.0,954.55,954.55,292.32
ORD-001301,2023-09-14,2023-09-18,First Class,CUST-0112,PROD-0028,1,10.82,0.0,10.82,10.82,3.5
ORD-001302,2023-03-08,2023-03-14,Standard Class,CUST-0145,PROD-0011,2,82.68,0.0,165.36,165.36,62.35
ORD-001303,2023-01-13,2023-01-15,Same Day,CUST-0041,PROD-0029,1,7.12,0.0,7.12,7.12,1.39
ORD-001304,2024-08-05,2024-08-11,Standard Class,CUST-0349,PROD-0005,2,2095.83,0.0,4191.66,4191.66,1047.4
ORD-001305,2023-11-17,2023-11-24,Standard Class,CUST-0391,PROD-0032,1,12.21,0.15,12.21,10.38,2.22
ORD-001306,2023-11-29,2023-12-02,First Class,CUST-0451,PROD-0030,2,4.32,0.0,8.64,8.64,0.92
ORD-001307,2024-03-05,2024-03-07,First Class,CUST-0385,PROD-0025,4,7.81,0.0,31.24,31.24,3.43
ORD-001308,2024-03-20,2024-03-25,Second Class,CUST-0188,PROD-0001,6,929.28,0.0,5575.68,5575.68,762.74
ORD-001309,2024-04-28,2024-05-04,Standard Class,CUST-0009,PROD-0026,1,14.99,0.25,14.99,11.24,-0.19
ORD-001310,2024-09-13,2024-09-17,Second Class,CUST-0098,PROD-0032,2,12.84,0.0,25.68,25.68,8.12
ORD-001311,2023-03-10,2023-03-12,Same Day,CUST-0181,PROD-0007,2,1244.27,0.2,2488.54,1990.83,280.88
ORD-001312,2023-01-14,2023-01-16,Same Day,CUST-0214,PROD-0032,1,12.31,0.0,12.31,12.31,2.73
ORD-001313,2024-06-26,2024-07-03,Standard Class,CUST-0063,PROD-0009,2,30.09,0.25,60.18,45.13,8.63
ORD-001314,2024-04-02,2024-04-07,Standard Class,CUST-0033,PROD-0002,1,819.49,0.15,819.49,696.57,211.44
ORD-001315,2023-10-15,2023-10-22,Standard Class,CUST-0462,PROD-0031,4,3.12,0.0,12.48,12.48,5.44
ORD-001316,2024-12-26,2024-12-31,Standard Class,CUST-0401,PROD-0015,5,521.45,0.0,2607.25,2607.25,1059.12
ORD-001317,2023-04-08,2023-04-13,Standard Class,CUST-0161,PROD-0033,3,5.5,0.0,16.5,16.5,4.8
ORD-001318,2023-03-10,2023-03-15,Standard Class,CUST-0457,PROD-0018,4,858.76,0.05,3435.04,3263.29,781.55
ORD-001319,2023-12-02,2023-12-09,Standard Class,CUST-0115,PROD-0001,2,928.29,0.15,1856.58,1578.09,384.86
ORD-001320,2023-07-24,2023-07-28,First Class,CUST-0161,PROD-0035,1,11.93,0.0,11.93,11.93,2.01
ORD-001321,2024-06-20,2024-06-24,Second Class,CUST-0032,PROD-0013,1,389.11,0.0,389.11,389.11,152.17
ORD-001322,2023-07-29,2023-08-03,Standard Class,CUST-0153,PROD-0017,1,616.25,0.0,616.25,616.25,121.68
ORD-001323,2024-04-02,2024-04-07,Second Class,CUST-0398,PROD-0010,1,48.45,0.0,48.45,48.45,20.58
ORD-001324,2023-07-22,2023-07-26,Second Class,CUST-0234,PROD-0018,1,914.55,0.0,914.55,914.55,51.93
ORD-001325,2024-07-19,2024-07-24,Standard Class,CUST-0027,PROD-0021,2,207.78,0.0,415.56,415.56,125.31
ORD-001326,2024-02-10,2024-02-17,Standard Class,CUST-0331,PROD-0021,5,180.47,0.25,902.35,676.76,85.91
ORD-001327,2023-02-27,2023-03-04,Second Class,CUST-0021,PROD-0033,1,5.48,0.1,5.48,4.93,0.45
ORD-001328,2023-04-05,2023-04-09,Second Class,CUST-0084,PROD-0016,2,87.45,0.0,174.9,174.9,43.2
ORD-001329,2024-06-21,2024-06-27,Standard Class,CUST-0280,PROD-0004,3,604.76,0.1,1814.28,1632.85,374.57
ORD-001330,2023-08-21,2023-08-28,Standard Class,CUST-0060,PROD-0017,3,542.0,0.0,1626.0,1626.0,534.82
ORD-001331,2023-02-13,2023-02-18,Standard Class,CUST-0246,PROD-0003,7,762.53,0.15,5337.71,4537.05,812.95
ORD-001332,2023-01-20,2023-01-26,Standard Class,CUST-0388,PROD-0026,2,15.51,0.0,31.02,31.02,8.38
ORD-001333,2024-08-26,2024-08-31,Standard Class,CUST-0021,PROD-0013,3,359.67,0.0,1079.01,1079.01,304.96
ORD-001334,2023-06-18,2023-06-23,Standard Class,CUST-0189,PROD-0033,2,6.5,0.0,13.0,13.0,2.11
ORD-001335,2024-06-07,2024-06-12,Standard Class,CUST-0285,PROD-0024,4,56.12,0.15,224.48,190.81,39.51
ORD-001336,2024-04-07,2024-04-14,Standard Class,CUST-0334,PROD-0019,8,133.43,0.0,1067.44,1067.44,140.73
ORD-001337,2024-02-01,2024-02-05,First Class,CUST-0058,PROD-0003,7,657.84,0.0,4604.88,4604.88,1585.37
ORD-001338,2024-08-30,2024-09-02,First Class,CUST-0153,PROD-0014,2,204.88,0.15,409.76,348.3,47.62
ORD-001339,2023-01-13,2023-01-18,Standard Class,CUST-0013,PROD-0020,5,74.36,0.0,371.8,371.8,76.38
ORD-001340,2024-02-05,2024-02-08,Second Class,CUST-0168,PROD-0030,6,3.98,0.0,23.88,23.88,8.79
ORD-001341,2023-03-21,2023-03-24,Second Class,CUST-0342,PROD-0016,5,91.12,0.0,455.6,455.6,195.32
ORD-001342,2023-11-07,2023-11-14,Standard Class,CUST-0477,PROD-0001,3,930.97,0.1,2792.91,2513.62,774.97
ORD-001343,2024-01-17,2024-01-23,Standard Class,CUST-0498,PROD-0028,3,11.51,0.05,34.53,32.8,5.6
ORD-001344,2023-07-29,2023-08-05,Standard Class,CUST-0135,PROD-0030,4,4.15,0.2,16.6,13.28,-0.63
ORD-001345,2023-08-29,2023-09-05,Standard Class,CUST-0058,PROD-0006,3,1478.72,0.25,4436.16,3327.12,146.12
ORD-001346,2023-08-09,2023-08-16,Standard Class,CUST-0375,PROD-0010,2,44.46,0.0,88.92,88.92,21.01
ORD-001347,2024-08-13,2024-08-17,First Class,CUST-0090,PROD-0001,1,1052.85,0.15,1052.85,894.92,302.08
ORD-001348,2023-01-25,2023-01-28,Second Class,CUST-0104,PROD-0018,1,889.65,0.3,889.65,622.75,-54.03
ORD-001349,2024-07-26,2024-07-27,Same Day,CUST-0289,PROD-0028,4,12.52,0.0,50.08,50.08,8.24
ORD-001350,2024-04-12,2024-04-16,First Class,CUST-0046,PROD-0024,1,60.87,0.0,60.87,60.87,16.46
ORD-001351,2024-10-16,2024-10-21,Standard Class,CUST-0075,PROD-0021,3,193.91,0.0,581.73,581.73,207.63
ORD-001352,2024-11-22,2024-11-28,Standard Class,CUST-0076,PROD-0032,8,11.01,0.1,88.08,79.27,14.52
ORD-001353,2024-04-06,2024-04-11,Second Class,CUST-0184,PROD-0030,1,3.63,0.0,3.63,3.63,1.43
ORD-001354,2024-09-05,2024-09-12,Standard Class,CUST-0321,PROD-0010,5,45.66,0.0,228.3,228.3,24.16
ORD-001355,2024-12-10,2024-12-16,Standard Class,CUST-0418,PROD-0014,6,218.52,0.0,1311.12,1311.12,338.04
ORD-001356,2023-09-18,2023-09-22,First Class,CUST-0295,PROD-0001,7,1046.89,0.0,7328.23,7328.23,2675.46
ORD-001357,2023-11-30,2023-12-04,Second Class,CUST-0251,PROD-0008,2,1173.81,0.0,2347.62,2347.62,486.24
ORD-001358,2024-02-22,2024-02-25,Second Class,CUST-0296,PROD-0023,1,91.56,0.3,91.56,64.09,10.8
ORD-001359,2024-05-31,2024-06-04,Second Class,CUST-0097,PROD-0001,1,913.53,0.0,913.53,913.53,134.05
ORD-001360,2023-08-03,2023-08-08,Standard Class,CUST-0208,PROD-0020,7,74.12,0.15,518.84,441.01,43.41
ORD-001361,2023-03-10,2023-03-15,Standard Class,CUST-0096,PROD-0005,2,1942.03,0.0,3884.06,3884.06,1278.35
ORD-001362,2024-02-02,2024-02-08,Standard Class,CUST-0154,PROD-0022,2,121.13,0.0,242.26,242.26,71.69
ORD-001363,2023-02-02,2023-02-08,Standard Class,CUST-0022,PROD-0032,1,12.48,0.0,12.48,12.48,2.54
ORD-001364,2024-03-08,2024-03-13,Second Class,CUST-0276,PROD-0007,6,1415.68,0.0,8494.08,8494.08,3804.12
ORD-001365,2024-05-14,2024-05-17,Second Class,CUST-0195,PROD-0003,2,705.11,0.3,1410.22,987.15,147.27
ORD-001366,2024-04-10,2024-04-16,Standard Class,CUST-0324,PROD-0007,1,1424.74,0.15,1424.74,1211.03,328.25
ORD-001367,2023-08-10,2023-08-13,Second Class,CUST-0361,PROD-0029,1,6.48,0.0,6.48,6.48,2.35
ORD-001368,2024-03-31,2024-04-05,Standard Class,CUST-0479,PROD-0033,2,6.24,0.0,12.48,12.48,5.24
ORD-001369,2023-09-17,2023-09-24,Standard Class,CUST-0335,PROD-0004,2,559.94,0.0,1119.88,1119.88,438.35
ORD-001370,2024-09-07,2024-09-12,Standard Class,CUST-0021,PROD-0019,3,141.09,0.2,423.27,338.62,15.53
ORD-001371,2024-10-31,2024-11-03,First Class,CUST-0003,PROD-0025,1,7.49,0.0,7.49,7.49,2.42
ORD-001372,2023-08-23,2023-08-28,Second Class,CUST-0433,PROD-0032,7,11.08,0.1,77.56,69.8,24.16
ORD-001373,2024-03-24,2024-03-31,Standard Class,CUST-0485,PROD-0002,2,884.39,0.0,1768.78,1768.78,349.01
ORD-001374,2024-03-04,2024-03-10,Standard Class,CUST-0279,PROD-0007,2,1351.49,0.05,2702.98,2567.83,398.3
ORD-001375,2024-05-01,2024-05-06,Standard Class,CUST-0486,PROD-0023,6,95.68,0.1,574.08,516.67,43.68
ORD-001376,2024-04-01,2024-04-06,Second Class,CUST-0096,PROD-0013,2,380.09,0.3,760.18,532.13,-23.6
ORD-001377,2024-07-27,2024-08-01,Standard Class,CUST-0212,PROD-0008,1,1111.04,0.0,1111.04,1111.04,60.53
ORD-001378,2023-01-13,2023-01-20,Standard Class,CUST-0031,PROD-0033,1,6.04,0.0,6.04,6.04,2.26
ORD-001379,2024-05-06,2024-05-08,First Class,CUST-0164,PROD-0016,3,88.61,0.1,265.83,239.25,49.08
ORD-001380,2023-03-14,2023-03-19,Standard Class,CUST-0325,PROD-0035,5,10.22,0.0,51.1,51.1,12.32
ORD-001381,2023-09-10,2023-09-14,Second Class,CUST-0038,PROD-0011,5,76.82,0.15,384.1,326.49,69.4
ORD-001382,2023-02-13,2023-02-16,First Class,CUST-0386,PROD-0028,1,12.41,0.0,12.41,12.41,2.56
ORD-001383,2023-05-11,2023-05-18,Standard Class,CUST-0311,PROD-0015,6,565.04,0.0,3390.24,3390.24,382.81
ORD-001384,2023-10-22,2023-10-27,Standard Class,CUST-0307,PROD-0034,2,8.16,0.05,16.32,15.5,5.14
ORD-001385,2024-10-18,2024-10-24,Standard Class,CUST-0398,PROD-0010,2,48.65,0.0,97.3,97.3,40.56
ORD-001386,2024-09-11,2024-09-17,Standard Class,CUST-0156,PROD-0035,5,10.93,0.0,54.65,54.65,19.29
ORD-001387,2024-11-29,2024-12-04,Second Class,CUST-0430,PROD-0036,4,4.64,0.0,18.56,18.56,6.06
ORD-001388,2024-06-29,2024-07-06,Standard Class,CUST-0500,PROD-0022,1,122.07,0.0,122.07,122.07,48.82
ORD-001389,2023-08-22,2023-08-28,Standard Class,CUST-0305,PROD-0033,6,6.08,0.0,36.48,36.48,6.29
ORD-001390,2024-06-14,2024-06-18,Second Class,CUST-0423,PROD-0022,1,117.19,0.0,117.19,117.19,41.87
ORD-001391,2024-12-05,2024-12-12,Standard Class,CUST-0456,PROD-0009,3,30.23,0.0,90.69,90.69,11.95
ORD-001392,2023-06-27,2023-07-04,Standard Class,CUST-0237,PROD-0034,5,9.25,0.3,46.25,32.38,4.83
ORD-001393,2024-01-19,2024-01-25,Standard Class,CUST-0094,PROD-0032,4,13.04,0.0,52.16,52.16,9.73
ORD-001394,2023-09-16,2023-09-22,Standard Class,CUST-0131,PROD-0005,5,2192.45,0.1,10962.25,9866.02,3697.75
ORD-001395,2024-04-10,2024-04-14,First Class,CUST-0131,PROD-0032,3,11.47,0.0,34.41,34.41,4.46
ORD-001396,2024-10-05,2024-10-07,Same Day,CUST-0027,PROD-0028,1,11.85,0.0,11.85,11.85,1.25
ORD-001397,2023-02-25,2023-03-02,Standard Class,CUST-0063,PROD-0024,1,59.57,0.05,59.57,56.59,23.78
ORD-001398,2023-07-29,2023-08-05,Standard Class,CUST-0352,PROD-0028,3,10.82,0.0,32.46,32.46,9.73
ORD-001399,2024-03-16,2024-03-21,Standard Class,CUST-0142,PROD-0019,3,130.82,0.25,392.46,294.34,1.79
ORD-001400,2023-01-24,2023-01-30,Standard Class,CUST-0122,PROD-0010,4,45.78,0.0,183.12,183.12,37.23
ORD-001401,2023-06-14,2023-06-21,Standard Class,CUST-0278,PROD-0002,3,929.5,0.0,2788.5,2788.5,278.36
ORD-001402,2023-08-15,2023-08-22,Standard Class,CUST-0127,PROD-0027,1,4.67,0.05,4.67,4.44,0.23
ORD-001403,2024-03-21,2024-03-28,Standard Class,CUST-0344,PROD-0020,5,78.15,0.05,390.75,371.21,79.22
ORD-001404,2023-06-03,2023-06-07,Second Class,CUST-0228,PROD-0029,5,7.35,0.15,36.75,31.24,4.13
ORD-001405,2024-03-23,2024-03-28,Second Class,CUST-0345,PROD-0032,2,10.85,0.0,21.7,21.7,4.45
ORD-001406,2024-01-17,2024-01-22,Standard Class,CUST-0227,PROD-0014,3,206.92,0.0,620.76,620.76,226.72
ORD-001407,2023-11-18,2023-11-24,Standard Class,CUST-0107,PROD-0014,1,190.67,0.25,190.67,143.0,23.35
ORD-001408,2024-12-03,2024-12-05,First Class,CUST-0492,PROD-0002,3,775.09,0.0,2325.27,2325.27,136.61
ORD-001409,2024-01-04,2024-01-10,Standard Class,CUST-0293,PROD-0023,2,88.03,0.0,176.06,176.06,39.6
ORD-001410,2023-10-03,2023-10-09,Standard Class,CUST-0179,PROD-0015,2,512.61,0.0,1025.22,1025.22,315.77
ORD-001411,2023-07-20,2023-07-23,First Class,CUST-0307,PROD-0034,2,9.47,0.1,18.94,17.05,1.48
ORD-001412,2023-02-21,2023-02-28,Standard Class,CUST-0357,PROD-0036,7,4.95,0.2,34.65,27.72,-0.46
ORD-001413,2023-08-23,2023-08-28,Standard Class,CUST-0469,PROD-0012,2,36.91,0.05,73.82,70.13,19.57
ORD-001414,2023-10-23,2023-10-29,Standard Class,CUST-0401,PROD-0012,6,36.94,0.0,221.64,221.64,28.4
ORD-001415,2023-03-10,2023-03-14,Second Class,CUST-0365,PROD-0005,5,1870.56,0.2,9352.8,7482.24,494.06
ORD-001416,2023-06-06,2023-06-11,Standard Class,CUST-0189,PROD-0012,1,35.17,0.0,35.17,35.17,12.54
ORD-001417,2024-05-27,2024-06-01,Standard Class,CUST-0263,PROD-0002,2,792.46,0.0,1584.92,1584.92,615.92
ORD-001418,2024-08-10,2024-08-14,Second Class,CUST-0124,PROD-0024,1,55.17,0.1,55.17,49.65,5.7
ORD-001419,2023-03-10,2023-03-10,Same Day,CUST-0311,PROD-0003,1,693.52,0.0,693.52,693.52,222.63
ORD-001420,2024-07-08,2024-07-13,Second Class,CUST-0203,PROD-0036,2,5.15,0.0,10.3,10.3,3.75
ORD-001421,2023-09-15,2023-09-21,Standard Class,CUST-0296,PROD-0026,1,16.07,0.05,16.07,15.27,2.03
ORD-001422,2023-11-02,2023-11-08,Standard Class,CUST-0308,PROD-0024,2,56.63,0.2,113.26,90.61,-3.66
ORD-001423,2024-03-21,2024-03-24,Second Class,CUST-0009,PROD-0014,2,202.6,0.0,405.2,405.2,42.93
ORD-001424,2024-02-10,2024-02-15,Standard Class,CUST-0407,PROD-0020,6,85.38,0.2,512.28,409.82,16.35
ORD-001425,2023-07-29,2023-08-04,Standard Class,CUST-0239,PROD-0024,7,56.0,0.3,392.0,274.4,48.52
ORD-001426,2023-02-24,2023-03-02,Standard Class,CUST-0152,PROD-0024,6,63.39,0.15,380.34,323.29,62.04
ORD-001427,2024-05-03,2024-05-09,Standard Class,CUST-0263,PROD-0036,1,4.83,0.0,4.83,4.83,1.22
ORD-001428,2023-05-30,2023-06-04,Second Class,CUST-0006,PROD-0007,1,1175.51,0.25,1175.51,881.63,10.03
ORD-001429,2023-12-09,2023-12-13,Second Class,CUST-0230,PROD-0026,2,14.48,0.0,28.96,28.96,10.73
ORD-001430,2024-03-24,2024-03-28,Second Class,CUST-0300,PROD-0008,4,1087.77,0.0,4351.08,4351.08,1485.74
ORD-001431,2023-03-10,2023-03-10,Same Day,CUST-0290,PROD-0033,7,5.85,0.0,40.95,40.95,9.25
ORD-001432,2023-05-28,2023-06-02,Standard Class,CUST-0370,PROD-0018,1,878.12,0.0,878.12,878.12,58.62
ORD-001433,2023-05-17,2023-05-24,Standard Class,CUST-0156,PROD-0001,1,1058.83,0.0,1058.83,1058.83,233.75
ORD-001434,2023-08-04,2023-08-09,Standard Class,CUST-0291,PROD-0017,1,543.59,0.0,543.59,543.59,198.3
ORD-001435,2023-06-19,2023-06-22,First Class,CUST-0113,PROD-0030,1,4.14,0.0,4.14,4.14,0.77
ORD-001436,2024-04-25,2024-04-26,Same Day,CUST-0373,PROD-0024,3,59.57,0.0,178.71,178.71,61.98
ORD-001437,2024-06-23,2024-06-30,Standard Class,CUST-0324,PROD-0021,5,202.57,0.0,1012.85,1012.85,377.26
ORD-001438,2023-08-20,2023-08-23,First Class,CUST-0399,PROD-0016,2,85.94,0.0,171.88,171.88,42.89
ORD-001439,2023-02-22,2023-02-23,Same Day,CUST-0371,PROD-0026,5,14.27,0.0,71.35,71.35,19.41
ORD-001440,2023-09-12,2023-09-17,Standard Class,CUST-0433,PROD-0015,6,570.67,0.0,3424.02,3424.02,736.36
ORD-001441,2024-08-03,2024-08-08,Standard Class,CUST-0205,PROD-0027,1,5.12,0.0,5.12,5.12,1.61
ORD-001442,2023-02-28,2023-03-06,Standard Class,CUST-0397,PROD-0021,1,197.93,0.15,197.93,168.24,16.37
ORD-001443,2024-05-18,2024-05-21,First Class,CUST-0121,PROD-0032,3,11.77,0.0,35.31,35.31,5.81
ORD-001444,2023-12-11,2023-12-17,Standard Class,CUST-0313,PROD-0011,3,84.58,0.05,253.74,241.05,88.82
ORD-001445,2024-07-07,2024-07-12,Standard Class,CUST-0005,PROD-0010,7,51.88,0.0,363.16,363.16,40.22
ORD-001446,2024-04-27,2024-05-02,Standard Class,CUST-0027,PROD-0001,1,1067.65,0.0,1067.65,1067.65,445.46
ORD-001447,2024-11-13,2024-11-18,Standard Class,CUST-0359,PROD-0023,1,85.61,0.25,85.61,64.21,-4.83
ORD-001448,2023-07-16,2023-07-20,Second Class,CUST-0021,PROD-0001,5,997.07,0.15,4985.35,4237.55,1255.05
ORD-001449,2024-09-19,2024-09-24,Standard Class,CUST-0270,PROD-0005,2,2139.89,0.3,4279.78,2995.85,163.18
ORD-001450,2024-12-06,2024-12-12,Standard Class,CUST-0255,PROD-0015,5,567.12,0.0,2835.6,2835.6,1060.82
ORD-001451,2023-11-10,2023-11-17,Standard Class,CUST-0184,PROD-0033,5,5.9,0.0,29.5,29.5,10.85
ORD-001452,2024-11-13,2024-11-18,Standard Class,CUST-0434,PROD-0020,2,82.21,0.05,164.42,156.2,44.53
ORD-001453,2023-04-21,2023-04-21,Same Day,CUST-0061,PROD-0010,1,44.82,0.0,44.82,44.82,14.57
ORD-001454,2024-05-08,2024-05-13,Standard Class,CUST-0297,PROD-0016,6,92.0,0.0,552.0,552.0,188.65
ORD-001455,2024-04-29,2024-05-03,Second Class,CUST-0155,PROD-0014,1,186.72,0.05,186.72,177.38,68.55
ORD-001456,2024-02-03,2024-02-09,Standard Class,CUST-0412,PROD-0017,2,654.89,0.0,1309.78,1309.78,517.4
ORD-001457,2023-12-01,2023-12-06,Second Class,CUST-0231,PROD-0009,2,27.93,0.0,55.86,55.86,15.45
ORD-001458,2023-01-08,2023-01-10,First Class,CUST-0359,PROD-0012,7,38.34,0.0,268.38,268.38,119.52
ORD-001459,2023-05-24,2023-05-31,Standard Class,CUST-0076,PROD-0003,2,667.95,0.1,1335.9,1202.31,261.08
ORD-001460,2024-10-08,2024-10-14,Standard Class,CUST-0395,PROD-0001,5,973.63,0.2,4868.15,3894.52,512.01
ORD-001461,2023-07-26,2023-08-01,Standard Class,CUST-0497,PROD-0033,3,6.43,0.0,19.29,19.29,3.07
ORD-001462,2024-08-27,2024-09-01,Second Class,CUST-0201,PROD-0034,1,9.49,0.0,9.49,9.49,0.62
ORD-001463,2023-10-25,2023-10-31,Standard Class,CUST-0494,PROD-0036,1,4.83,0.0,4.83,4.83,1.45
ORD-001464,2024-04-30,2024-05-03,First Class,CUST-0406,PROD-0005,6,2164.56,0.0,12987.36,12987.36,1849.12
ORD-001465,2024-04-05,2024-04-12,Standard Class,CUST-0162,PROD-0015,5,583.78,0.0,2918.9,2918.9,822.62
ORD-001466,2023-01-05,2023-01-10,Standard Class,CUST-0203,PROD-0017,1,637.52,0.05,637.52,605.64,134.45
ORD-001467,2023-10-08,2023-10-15,Standard Class,CUST-0491,PROD-0005,7,1805.63,0.0,12639.41,12639.41,4336.58
ORD-001468,2024-09-06,2024-09-10,Second Class,CUST-0393,PROD-0020,10,74.47,0.0,744.7,744.7,122.89
